Date,Open,Close,Volume
22/10/1998,2.332031,2.40625,15694400
23/10/1998,2.398438,2.328125,16891200
26/10/1998,2.382813,2.414063,10270400
27/10/1998,2.4375,2.425781,13755200
28/10/1998,2.421875,2.46875,13748800
29/10/1998,2.464844,2.464844,9852800
30/10/1998,2.570313,2.710938,75950400
2/11/1998,2.726563,2.925781,30227200
3/11/1998,2.921875,2.832031,43256000
4/11/1998,2.855469,2.925781,29601600
5/11/1998,2.914063,3.050781,26436800
6/11/1998,3.046875,3.058594,16764800
9/11/1998,3.027344,2.898438,29446400
10/11/1998,2.894531,2.921875,17380800
11/11/1998,2.953125,2.832031,12296000
12/11/1998,2.820313,2.816406,12038400
13/11/1998,2.65625,2.683594,43249600
16/11/1998,2.71875,2.714844,21246400
17/11/1998,2.726563,2.773438,15814400
18/11/1998,2.773438,2.640625,54043200
19/11/1998,2.648438,2.746094,23196800
20/11/1998,2.753906,2.742188,13568000
23/11/1998,2.765625,2.875,23636800
24/11/1998,2.875,2.921875,22196800
25/11/1998,2.914063,2.890625,8180800
27/11/1998,2.914063,2.921875,2011200
30/11/1998,2.921875,2.882813,13601600
1/12/1998,2.941406,3.128906,43329600
2/12/1998,3.125,3.058594,16163200
3/12/1998,3.039063,3.050781,10724800
4/12/1998,3.054688,3.058594,7755200
7/12/1998,3.03125,3.113281,7086400
8/12/1998,3.09375,3.109375,13790400
9/12/1998,3.148438,3.1875,15718400
10/12/1998,3.179688,3.011719,14448000
11/12/1998,3,3.136719,22536000
14/12/1998,3.121094,3.09375,15017600
15/12/1998,3.140625,3.199219,12180800
16/12/1998,3.222656,3.125,15052800
17/12/1998,3.15625,3.203125,15043200
18/12/1998,3.210938,3.335938,29755200
21/12/1998,3.332031,3.296875,29259200
22/12/1998,3.277344,3.183594,12014400
23/12/1998,3.1875,3.203125,16035200
24/12/1998,3.21875,3.273438,6456000
28/12/1998,3.289063,3.207031,9188800
29/12/1998,3.210938,3.296875,10100800
30/12/1998,3.304688,3.414063,17478400
31/12/1998,3.4375,3.507813,14211200
4/01/1999,3.476563,3.367188,23494400
5/01/1999,2.945313,3.25,96963200
6/01/1999,3.261719,3.222656,35070400
7/01/1999,3.175781,3.234375,26440000
8/01/1999,3.25,3.304688,20854400
11/01/1999,3.308594,3.3125,15356800
12/01/1999,3.324219,3.324219,18153600
13/01/1999,3.25,3.294922,16988800
14/01/1999,3.3125,3.296875,15555200
15/01/1999,3.289063,3.28125,22312000
19/01/1999,3.289063,3.375,7688000
20/01/1999,3.382813,3.417969,16760000
21/01/1999,3.382813,3.296875,27803200
22/01/1999,3.171875,3.128906,28356800
25/01/1999,3.15625,3.128906,17524800
26/01/1999,3.132813,3.179688,21974400
27/01/1999,3.179688,3.054688,15136000
28/01/1999,3.089844,3.058594,16852800
29/01/1999,3.164063,3.253906,34308800
1/02/1999,3.257813,3.203125,12076800
2/02/1999,3.1875,3.136719,12636800
3/02/1999,3.128906,3.246094,8438400
4/02/1999,3.246094,3.183594,11729600
5/02/1999,3.171875,3.117188,19564800
8/02/1999,3.164063,3.128906,8083200
9/02/1999,3.109375,3.050781,16376000
10/02/1999,3.050781,3,40486400
11/02/1999,3.007813,3.109375,29926400
12/02/1999,3.097656,3.001953,18110400
16/02/1999,3.023438,3,13145600
17/02/1999,2.972656,2.910156,17776000
18/02/1999,2.949219,2.933594,14284800
19/02/1999,2.921875,3.023438,15006400
22/02/1999,3.03125,3.117188,15028800
23/02/1999,3.207031,3.273438,30713600
24/02/1999,3.304688,3.25,18193600
25/02/1999,3.265625,3.207031,9166400
26/02/1999,3.265625,3.304688,14676800
1/03/1999,3.335938,3.367188,15041600
2/03/1999,3.40625,3.421875,19166400
3/03/1999,3.425781,3.414063,19091200
4/03/1999,3.441406,3.535156,23411200
5/03/1999,3.5625,3.671875,26649600
8/03/1999,3.6875,3.804688,26894400
9/03/1999,3.796875,3.738281,24675200
10/03/1999,3.75,3.835938,12192000
11/03/1999,3.828125,3.828125,25968000
12/03/1999,3.84375,3.753906,12118400
15/03/1999,3.773438,3.792969,12128000
16/03/1999,3.789063,3.796875,11544000
17/03/1999,3.789063,3.789063,10096000
18/03/1999,3.792969,3.785156,18270400
19/03/1999,3.789063,3.503906,28771200
22/03/1999,3.65625,3.710938,24524000
23/03/1999,3.742188,3.578125,18824000
24/03/1999,3.65625,3.632813,15429600
25/03/1999,3.679688,3.640625,10064000
26/03/1999,3.625,3.546875,6832000
29/03/1999,3.609375,3.671875,8909600
30/03/1999,3.632813,3.53125,9441600
31/03/1999,3.5625,3.507813,18714400
1/04/1999,3.53125,3.703125,7161600
5/04/1999,3.859375,3.851563,16403200
6/04/1999,3.914063,3.84375,29261600
7/04/1999,3.96875,3.875,8476800
8/04/1999,3.921875,3.984375,8056000
9/04/1999,3.984375,4.046875,7380800
12/04/1999,4.039063,4.054688,6402400
13/04/1999,4.039063,4,10123200
14/04/1999,4,3.9375,10735200
15/04/1999,3.953125,4.070313,14785600
16/04/1999,4.109375,3.992188,7113600
19/04/1999,4.015625,3.695313,12666400
20/04/1999,3.71875,3.851563,7928800
21/04/1999,3.851563,3.898438,11359200
22/04/1999,3.90625,4.09375,16088800
23/04/1999,4.085938,4,17809600
26/04/1999,4.0625,4.289063,26715200
27/04/1999,4.375,4.875,27495200
28/04/1999,4.828125,4.554688,26146400
29/04/1999,4.5625,4.492188,11984000
30/04/1999,4.523438,4.617188,10103200
3/05/1999,4.6875,4.6875,7812000
4/05/1999,4.695313,4.546875,11261600
5/05/1999,4.570313,4.6875,10820800
6/05/1999,4.648438,4.40625,9362400
7/05/1999,4.375,4.328125,10745600
10/05/1999,4.375,4.632813,11226400
11/05/1999,4.632813,4.835938,26283200
12/05/1999,5,4.96875,39282400
13/05/1999,4.976563,4.835938,10488800
14/05/1999,4.8125,4.820313,8193600
17/05/1999,4.8125,4.9375,10332000
18/05/1999,4.960938,4.585938,19064000
19/05/1999,4.640625,4.632813,11213600
20/05/1999,4.65625,4.53125,8612800
21/05/1999,4.585938,4.570313,8586400
24/05/1999,4.609375,4.3125,13877600
25/05/1999,4.328125,4.226563,14268800
26/05/1999,4.414063,4.554688,11893600
27/05/1999,4.554688,4.460938,10431200
28/05/1999,4.585938,4.609375,13229600
1/06/1999,4.609375,4.390625,8648000
2/06/1999,4.40625,4.71875,9433600
3/06/1999,4.6875,4.492188,16194400
4/06/1999,4.5,4.5,9064800
7/06/1999,4.515625,4.519531,6792800
8/06/1999,4.53125,4.414063,13900800
9/06/1999,4.453125,4.351563,17744000
10/06/1999,4.34375,4.429688,15331200
11/06/1999,4.4375,4.375,9403200
14/06/1999,4.414063,4.390625,7445600
15/06/1999,4.375,4.585938,11410400
16/06/1999,4.609375,4.671875,14435200
17/06/1999,4.632813,4.640625,16051200
18/06/1999,4.609375,4.617188,11896000
21/06/1999,4.617188,4.8125,10937600
22/06/1999,4.757813,4.515625,8696000
23/06/1999,4.554688,4.726563,13156800
24/06/1999,4.734375,4.59375,13847200
25/06/1999,4.59375,4.4375,14160000
28/06/1999,4.46875,4.265625,28239200
29/06/1999,4.296875,4.539063,19162400
30/06/1999,4.53125,4.695313,21953600
1/07/1999,3.033203,3.367188,585508800
2/07/1999,3.367188,3.445313,139668800
6/07/1999,3.484375,3.320313,55061600
7/07/1999,3.265625,3.125,83711200
8/07/1999,3.132813,3.078125,43104000
9/07/1999,3.078125,3.132813,32493600
12/07/1999,3.203125,3.140625,20899200
13/07/1999,3.15625,3.203125,20240800
14/07/1999,3.21875,3.3125,22616800
15/07/1999,3.359375,3.230469,23366400
16/07/1999,3.28125,3.171875,19428800
19/07/1999,3.21875,3.125,25786400
20/07/1999,3.125,3.109375,17020800
21/07/1999,3.125,3.15625,20839200
22/07/1999,3.148438,2.992188,29379200
23/07/1999,3.125,3.234375,39912000
26/07/1999,3.226563,3.101563,17649600
27/07/1999,3.132813,3.117188,19068000
28/07/1999,3.109375,3.070313,9980000
29/07/1999,3.0625,3,12874400
30/07/1999,3.0625,2.90625,23625600
2/08/1999,2.9375,2.867188,17553600
3/08/1999,2.898438,2.828125,13664000
4/08/1999,2.84375,2.734375,17761600
5/08/1999,2.75,2.757813,16357600
6/08/1999,2.757813,2.640625,25339200
9/08/1999,2.703125,2.601563,16416000
10/08/1999,2.601563,2.507813,29923200
11/08/1999,2.570313,2.695313,36143200
12/08/1999,2.742188,2.570313,25706400
13/08/1999,2.617188,2.585938,25072000
16/08/1999,2.640625,2.609375,14850400
17/08/1999,2.625,2.554688,31247200
18/08/1999,2.601563,2.578125,22511200
19/08/1999,2.585938,2.5625,11396000
20/08/1999,2.59375,2.5625,12162400
23/08/1999,2.59375,2.6875,17406400
24/08/1999,2.65625,2.71875,34607200
25/08/1999,2.742188,2.695313,19861600
26/08/1999,2.703125,2.71875,12321600
27/08/1999,2.796875,2.96875,52357600
30/08/1999,2.984375,2.765625,15308800
31/08/1999,2.789063,2.859375,16379200
1/09/1999,2.867188,2.882813,12229600
2/09/1999,2.875,2.78125,10054400
3/09/1999,2.859375,2.90625,13291200
7/09/1999,2.90625,2.875,10167200
8/09/1999,2.882813,2.78125,8445600
9/09/1999,2.789063,2.75,15986400
10/09/1999,2.78125,2.734375,14844800
13/09/1999,2.734375,2.75,8329600
14/09/1999,2.765625,2.835938,9141600
15/09/1999,2.875,2.730469,12156000
16/09/1999,2.734375,2.671875,9458400
17/09/1999,2.75,2.75,17914400
20/09/1999,2.734375,2.632813,20396000
21/09/1999,2.617188,2.5625,19104800
22/09/1999,2.585938,2.625,29932000
23/09/1999,2.828125,2.875,54956800
24/09/1999,2.882813,2.984375,27675200
27/09/1999,2.984375,2.921875,15695200
28/09/1999,2.90625,3.25,61310400
29/09/1999,3.226563,3.117188,31266400
30/09/1999,3.140625,3.097656,12521600
1/10/1999,3.09375,2.996094,19604000
4/10/1999,3,2.90625,21992000
5/10/1999,2.859375,2.820313,19192800
6/10/1999,2.8125,3,31149600
7/10/1999,3.0625,2.945313,22508000
8/10/1999,3.007813,3.015625,24288000
11/10/1999,3.007813,2.980469,8793600
12/10/1999,2.992188,2.914063,11710400
13/10/1999,2.898438,2.824219,14382400
14/10/1999,2.828125,2.828125,13168000
15/10/1999,2.765625,2.75,14258400
18/10/1999,2.75,2.695313,12656800
19/10/1999,2.726563,2.71875,12396000
20/10/1999,2.75,2.820313,19017600
21/10/1999,2.773438,2.9375,19180000
22/10/1999,2.96875,2.921875,20408800
25/10/1999,2.945313,2.976563,15472800
26/10/1999,2.992188,3.054688,20453600
27/10/1999,3.054688,3.109375,26791200
28/10/1999,3.125,3.25,30860000
29/10/1999,3.273438,3.398438,50058400
1/11/1999,3.359375,3.382813,27204000
2/11/1999,3.414063,3.382813,20843200
3/11/1999,3.40625,3.328125,22158400
4/11/1999,3.335938,3.320313,22279200
5/11/1999,3.507813,3.59375,45765600
8/11/1999,3.59375,3.617188,22944800
9/11/1999,3.609375,3.632813,17508000
10/11/1999,3.601563,3.539063,10224800
11/11/1999,3.554688,3.539063,11172000
12/11/1999,3.539063,3.53125,15735200
15/11/1999,3.539063,3.523438,13021600
16/11/1999,3.523438,3.546875,18130400
17/11/1999,3.53125,3.609375,14755200
18/11/1999,3.65625,3.765625,33760000
19/11/1999,3.882813,3.546875,32416000
22/11/1999,3.570313,3.46875,12561600
23/11/1999,3.507813,3.375,25327200
24/11/1999,3.359375,3.4375,15751200
26/11/1999,3.429688,3.34375,4386400
29/11/1999,3.351563,3.335938,15639200
30/11/1999,3.335938,3.320313,12448000
1/12/1999,3.320313,3.320313,11034400
2/12/1999,3.335938,3.460938,20796000
3/12/1999,3.5625,3.476563,22692000
6/12/1999,3.4375,3.367188,13568800
7/12/1999,3.375,3.382813,11990400
8/12/1999,3.375,3.226563,17665600
9/12/1999,3.1875,3.007813,32988800
10/12/1999,3.054688,3.164063,21704800
13/12/1999,3.164063,3.164063,15261600
14/12/1999,3.179688,3.09375,18475200
15/12/1999,3.09375,3.15625,9096800
16/12/1999,3.132813,3.15625,15336800
17/12/1999,3.34375,3.265625,25403200
20/12/1999,3.257813,3.25,10308000
21/12/1999,3.25,3.210938,18798400
22/12/1999,3.148438,3.1875,15609600
23/12/1999,3.195313,3.15625,9007200
27/12/1999,3.125,3.109375,10276800
28/12/1999,3.054688,3.148438,10728000
29/12/1999,3.101563,3.085938,9412800
30/12/1999,3.046875,3.015625,12054400
31/12/1999,3.015625,3.03125,13036800
3/01/2000,2.984375,3.082031,24232000
4/01/2000,3.007813,2.984375,21564800
5/01/2000,2.992188,3.023438,28206400
6/01/2000,3,3.132813,30825600
7/01/2000,3.09375,3.117188,26044800
10/01/2000,3.234375,3.25,29031200
11/01/2000,3.242188,3.15625,19623200
12/01/2000,3.171875,3.164063,17745600
13/01/2000,3.171875,3.390625,21556000
14/01/2000,3.398438,3.304688,22196800
18/01/2000,3.273438,3.257813,10513600
19/01/2000,3.257813,3.1875,15800800
20/01/2000,3.195313,3.132813,18167200
21/01/2000,3.164063,3.121094,11176000
24/01/2000,3.125,3.070313,31140000
25/01/2000,3.039063,3.25,47650400
26/01/2000,3.367188,3.625,75863200
27/01/2000,3.609375,3.609375,37517600
28/01/2000,3.625,3.726563,60170400
31/01/2000,3.742188,4,51054400
1/02/2000,3.96875,4.039063,30592000
2/02/2000,4.03125,3.976563,20413600
3/02/2000,3.984375,3.929688,20513600
4/02/2000,4.0625,4.296875,51308800
7/02/2000,4.289063,4.28125,19449600
8/02/2000,4.28125,4.375,21536000
9/02/2000,4.351563,4.3125,17676000
10/02/2000,4.3125,4,24207200
11/02/2000,3.984375,4.109375,19193600
14/02/2000,4.171875,4.242188,20843200
15/02/2000,4.242188,4.328125,16425600
16/02/2000,4.328125,4.273438,16617600
17/02/2000,4.296875,4.328125,11840800
18/02/2000,4.320313,4.140625,17745600
22/02/2000,4.109375,4.148438,13170400
23/02/2000,4.117188,4.359375,18372800
24/02/2000,4.359375,4.382813,24721600
25/02/2000,4.351563,4.21875,9384000
28/02/2000,4.1875,4.257813,13456000
29/02/2000,4.21875,4.390625,13168000
1/03/2000,4.390625,4.34375,10548000
2/03/2000,4.320313,4.15625,13367200
3/03/2000,4.203125,4.648438,28210400
6/03/2000,4.615234,4.484375,11278400
7/03/2000,4.492188,4.265625,12872000
8/03/2000,4.257813,4.234375,15707200
9/03/2000,4.21875,4.515625,13624800
10/03/2000,4.460938,4.453125,9488000
13/03/2000,4.320313,4.34375,14124800
14/03/2000,4.373047,4.179688,9474400
15/03/2000,4.15625,4.398438,14703200
16/03/2000,4.398438,4.796875,35879200
17/03/2000,4.6875,4.632813,19867200
20/03/2000,4.5625,4.398438,10842400
21/03/2000,4.421875,4.875,21850400
22/03/2000,4.796875,4.890625,24861600
23/03/2000,4.828125,4.921875,18564800
24/03/2000,4.953125,4.828125,13520000
27/03/2000,4.851563,4.890625,17021600
28/03/2000,4.90625,4.742188,9432000
29/03/2000,4.765625,4.960938,12658400
30/03/2000,4.90625,4.96875,25609600
31/03/2000,4.976563,5.601563,36625600
3/04/2000,5.023438,5.179688,35332000
4/04/2000,5.140625,5.429688,39746400
5/04/2000,5.328125,4.945313,25903200
6/04/2000,4.992188,4.695313,19013600
7/04/2000,4.75,5.007813,18377600
10/04/2000,5.03125,4.578125,13938400
11/04/2000,4.578125,4.742188,10528000
12/04/2000,4.746094,4.703125,11848800
13/04/2000,4.710938,4.978516,27032000
14/04/2000,4.867188,4.398438,20801600
17/04/2000,4.28125,4.515625,19577600
18/04/2000,4.53125,4.679688,12808800
19/04/2000,4.648438,4.65625,16598400
20/04/2000,4.664063,4.679688,8062400
24/04/2000,4.625,4.992188,15964000
25/04/2000,4.8125,4.773438,29955200
26/04/2000,4.714844,4.640625,18652000
27/04/2000,4.507813,4.632813,22625600
28/04/2000,4.210938,3.779297,131648000
1/05/2000,3.875,3.867188,59110400
2/05/2000,4.023438,3.992188,32888000
3/05/2000,4.015625,3.976563,19873600
4/05/2000,3.960938,4.179688,24694400
5/05/2000,4.117188,4.210938,17266400
8/05/2000,4.203125,4.125,13504800
9/05/2000,4.140625,4.171875,12227200
10/05/2000,4.15625,4.070313,10658400
11/05/2000,4.070313,4.15625,10589600
12/05/2000,4.125,4.070313,6435200
15/05/2000,3.867188,4.0625,32682400
16/05/2000,4.234375,4.15625,18169600
17/05/2000,4.078125,4.054688,12980000
18/05/2000,4.070313,3.835938,7735200
19/05/2000,3.757813,3.765625,10980000
22/05/2000,3.75,3.734375,15147200
23/05/2000,3.734375,3.539063,11849600
24/05/2000,3.632813,3.875,20748000
25/05/2000,3.875,3.734375,10899200
26/05/2000,3.796875,3.640625,7568000
30/05/2000,3.703125,4.132813,15240800
31/05/2000,4.101563,4.25,25138400
1/06/2000,4.265625,4.3125,14414400
2/06/2000,4.375,4.601563,18244800
5/06/2000,4.5625,4.453125,15199200
6/06/2000,4.875,4.6875,80343200
7/06/2000,4.65625,4.320313,295411200
8/06/2000,4.320313,4.414063,40236000
9/06/2000,4.46875,4.46875,12570400
12/06/2000,4.472656,4.234375,16373600
13/06/2000,4.265625,4.492188,13188800
14/06/2000,4.5,4.398438,8879200
15/06/2000,4.40625,4.335938,7989600
16/06/2000,4.476563,4.359375,9588800
19/06/2000,4.367188,4.390625,7847200
20/06/2000,4.375,4.4375,9499200
21/06/2000,4.4375,4.523438,11316800
22/06/2000,4.515625,4.476563,10972800
23/06/2000,4.515625,4.414063,8563200
26/06/2000,4.390625,4.53125,8988800
27/06/2000,4.5,4.6875,21997600
28/06/2000,4.6875,4.773438,15008800
29/06/2000,4.757813,4.734375,14005600
30/06/2000,4.742188,4.773438,19087200
3/07/2000,4.75,4.8125,4152800
5/07/2000,4.820313,4.789063,9477600
6/07/2000,4.820313,4.757813,24504000
7/07/2000,4.867188,5.226563,43858400
10/07/2000,5.171875,4.96875,27056000
11/07/2000,4.9375,4.992188,10144000
12/07/2000,4.96875,5.039063,11012800
13/07/2000,5,5,9336800
14/07/2000,4.992188,5,7544000
17/07/2000,4.960938,4.976563,6392000
18/07/2000,4.96875,4.96875,12171200
19/07/2000,4.953125,4.96875,8169600
20/07/2000,4.988281,5,11516800
21/07/2000,4.976563,4.992188,14138400
24/07/2000,5,4.964844,11320000
25/07/2000,4.914063,4.820313,42159200
26/07/2000,4.78125,4.710938,20628800
27/07/2000,4.710938,4.515625,29740800
28/07/2000,4.625,4.625,21852000
31/07/2000,4.640625,4.6875,11788800
1/08/2000,4.683594,4.742188,9661600
2/08/2000,4.75,4.90625,11322400
3/08/2000,4.859375,5.007813,12997600
4/08/2000,5.015625,5.210938,19534400
7/08/2000,5.171875,5.351563,24337600
8/08/2000,5.28125,5.359375,17934400
9/08/2000,5.335938,5.375,16178400
10/08/2000,5.351563,5.359375,22708000
11/08/2000,5.359375,5.335938,15380000
14/08/2000,5.34375,5.242188,12744000
15/08/2000,5.21875,5.09375,10412800
16/08/2000,5.054688,5.054688,22195200
17/08/2000,4.953125,4.78125,27787200
18/08/2000,4.75,4.578125,31872000
21/08/2000,4.59375,4.65625,12217600
22/08/2000,4.671875,4.6875,11711200
23/08/2000,4.582031,4.476563,41151200
24/08/2000,4.484375,4.515625,12645600
25/08/2000,4.523438,4.46875,10297600
28/08/2000,4.476563,4.507813,9989600
29/08/2000,4.539063,4.390625,15006400
30/08/2000,4.390625,4.585938,19828000
31/08/2000,4.59375,4.578125,9632000
1/09/2000,4.78125,4.710938,14924000
5/09/2000,4.753906,4.703125,7419200
6/09/2000,4.8125,4.617188,12783200
7/09/2000,4.65625,4.703125,6658400
8/09/2000,4.65625,4.53125,6394400
11/09/2000,4.542969,4.546875,8928000
12/09/2000,4.578125,4.671875,7355200
13/09/2000,4.6875,4.867188,14172800
14/09/2000,4.859375,4.742188,12324000
15/09/2000,4.859375,4.84375,19728800
18/09/2000,4.734375,4.689453,8418400
19/09/2000,4.703125,4.703125,9800000
20/09/2000,4.648438,4.734375,10300000
21/09/2000,4.710938,4.828125,10904800
22/09/2000,4.796875,4.890625,9906400
25/09/2000,4.84375,4.992188,11791200
26/09/2000,4.96875,4.9375,8460800
27/09/2000,4.914063,4.984375,12504800
28/09/2000,5.007813,5.132813,13140000
29/09/2000,5.171875,5.007813,10564000
2/10/2000,5.015625,5.046875,13757600
3/10/2000,5.078125,4.9375,10519200
4/10/2000,4.960938,5.09375,10004000
5/10/2000,5.03125,5.125,16740000
6/10/2000,5.195313,5.023438,10987200
9/10/2000,5.015625,5.0625,8897600
10/10/2000,5.078125,5.070313,9776000
11/10/2000,4.96875,5.007813,9331200
12/10/2000,5.007813,4.789063,14966400
13/10/2000,4.726563,4.90625,12576800
16/10/2000,4.828125,5.070313,11672000
17/10/2000,5.132813,4.96875,8452000
18/10/2000,4.921875,5.039063,13180000
19/10/2000,5.039063,5.125,15779200
20/10/2000,5.007813,5.039063,8728000
23/10/2000,5.03125,5,9466400
24/10/2000,5.101563,5.046875,8204800
25/10/2000,5.085938,5.085938,13367200
26/10/2000,5.109375,5.125,20257600
27/10/2000,4.835938,4.96875,30675200
30/10/2000,4.992188,5.203125,17304800
31/10/2000,5.226563,5.585938,41275200
1/11/2000,5.539063,5.570313,33812000
2/11/2000,5.585938,5.625,20412800
3/11/2000,5.632813,5.851563,40005600
6/11/2000,5.890625,5.84375,22116800
7/11/2000,5.804688,5.882813,19873600
8/11/2000,5.875,5.601563,14448800
9/11/2000,5.550781,5.601563,13647200
10/11/2000,5.515625,5.5625,11436000
13/11/2000,5.515625,5.546875,20224800
14/11/2000,5.570313,5.882813,19925600
15/11/2000,5.875,5.945313,12563200
16/11/2000,5.914063,5.78125,17789600
17/11/2000,5.65625,5.992188,33911200
20/11/2000,5.929688,6.234375,51668000
21/11/2000,5.96875,5.929688,31701600
22/11/2000,5.84375,6.085938,25408000
24/11/2000,6.09375,6,5340800
27/11/2000,5.960938,5.632813,27276000
28/11/2000,5.578125,5.566406,20408000
29/11/2000,5.640625,5.685547,23116800
30/11/2000,5.625,5.695313,22667200
1/12/2000,5.78125,5.53125,18218400
4/12/2000,5.523438,5.609375,22654400
5/12/2000,5.617188,5.78125,18751200
6/12/2000,5.71875,5.75,19652800
7/12/2000,5.6875,5.851563,13208000
8/12/2000,5.875,5.859375,14835200
11/12/2000,5.84375,5.507813,25209600
12/12/2000,5.492188,5.617188,14096000
13/12/2000,5.65625,5.507813,11433600
14/12/2000,5.53125,5.445313,14220000
15/12/2000,5.421875,5.234375,32459200
18/12/2000,5.273438,5.445313,16646400
19/12/2000,5.460938,5.640625,19551200
20/12/2000,5.601563,5.5,21628800
21/12/2000,5.5,5.617188,16499200
22/12/2000,5.671875,5.65625,14335200
26/12/2000,5.664063,5.625,8388800
27/12/2000,5.570313,5.53125,19945600
28/12/2000,5.507813,5.546875,15307200
29/12/2000,5.5625,5.53125,11246400
2/01/2001,5.490234,5.257813,16438400
3/01/2001,5.25,5.40625,24014400
4/01/2001,5.351563,5.140625,24139200
5/01/2001,5.304688,5.21875,28048000
8/01/2001,5.15625,5.304688,15412000
9/01/2001,5.320313,5.21875,8844800
10/01/2001,5.15625,5.5,20512000
11/01/2001,5.4375,5.539063,12037600
12/01/2001,5.460938,5.59375,16648000
16/01/2001,5.53125,5.601563,11405600
17/01/2001,5.617188,5.601563,11756000
18/01/2001,5.664063,5.679688,12414400
19/01/2001,5.632813,5.789063,15804800
22/01/2001,5.8125,5.65625,11187200
23/01/2001,5.632813,5.796875,9845600
24/01/2001,5.8125,5.421875,24792800
25/01/2001,5.445313,5.351563,19751200
26/01/2001,5.570313,5.703125,22613600
29/01/2001,5.710938,6.15625,46998400
30/01/2001,6.085938,6.09375,18477600
31/01/2001,6.085938,6.242188,31927200
1/02/2001,6.171875,6.132813,20617600
2/02/2001,6.046875,5.984375,23588000
5/02/2001,5.976563,5.992188,16599200
6/02/2001,6,6.234375,27388000
7/02/2001,6.140625,6.234375,14171200
8/02/2001,6.234375,6.078125,27500000
9/02/2001,6.015625,6.039063,11520000
12/02/2001,6.039063,6.25,13576800
13/02/2001,6.195313,6.078125,17178400
14/02/2001,6.09375,5.984375,18196800
15/02/2001,6.015625,6.15625,11702400
16/02/2001,6.0625,6.117188,8581600
20/02/2001,6.15625,6.039063,14636000
21/02/2001,5.992188,5.984375,19056000
22/02/2001,6.046875,5.921875,12880000
23/02/2001,5.921875,5.960938,18066400
26/02/2001,5.960938,5.976563,14198400
27/02/2001,5.96875,6.03125,16296000
28/02/2001,6.046875,5.953125,20444800
1/03/2001,5.9375,5.945313,19032000
2/03/2001,6,5.9375,45720800
5/03/2001,5.9375,5.835938,13332800
6/03/2001,5.851563,5.84375,15170400
7/03/2001,5.851563,5.773438,16062400
8/03/2001,5.796875,5.945313,18649600
9/03/2001,5.945313,5.890625,10895200
12/03/2001,5.859375,5.617188,18232800
13/03/2001,5.65625,5.59375,26437600
14/03/2001,5.46875,5.40625,17613600
15/03/2001,5.484375,5.460938,12659200
16/03/2001,5.326172,5.476563,20744800
19/03/2001,5.476563,5.539063,14292800
20/03/2001,5.554688,5.40625,18596800
21/03/2001,5.414063,5.117188,25528000
22/03/2001,5.21875,5.007813,37176800
23/03/2001,5.09375,5.109375,23750400
26/03/2001,5.171875,5.203125,23172000
27/03/2001,5.265625,5.085938,24633600
28/03/2001,5.070313,5.148438,19444000
29/03/2001,5.140625,5.242188,26839200
30/03/2001,5.257813,5.304688,22817600
2/04/2001,5.320313,5.375,16204000
3/04/2001,5.34375,5.21875,19647200
4/04/2001,5.15625,5.117188,26589600
5/04/2001,5.195313,5.117188,24699200
6/04/2001,5.023438,4.65625,69001600
9/04/2001,4.6875,4.82875,39734400
10/04/2001,4.875,5,25829600
11/04/2001,5.05125,5.03125,24724800
12/04/2001,4.88125,4.7475,40323200
16/04/2001,4.755,4.82125,17379200
17/04/2001,4.8175,4.8725,11406400
18/04/2001,4.92625,5.18875,25098400
19/04/2001,5.18375,5.16,17739200
20/04/2001,5.07375,5.02875,15711200
23/04/2001,5.03625,4.875,16105600
24/04/2001,4.91875,4.71375,26670400
25/04/2001,4.7625,4.96625,21449600
26/04/2001,5.03625,4.96,17641600
27/04/2001,4.625,4.645,111773600
30/04/2001,4.7475,4.8375,28308000
1/05/2001,4.8375,5.005,24913600
2/05/2001,5.03,4.9275,18270400
3/05/2001,4.89,4.7375,16839600
4/05/2001,4.525,4.7475,26890400
7/05/2001,4.7475,4.7175,13495200
8/05/2001,4.815,4.6475,27590800
9/05/2001,4.645,4.675,13080800
10/05/2001,4.6875,4.6525,11176400
11/05/2001,4.69,4.7275,13471600
14/05/2001,4.725,4.83,20039600
15/05/2001,4.78,4.885,18256400
16/05/2001,4.86,5.005,17761200
17/05/2001,5,5.1825,22518800
18/05/2001,5.1825,5.175,12053600
21/05/2001,5.165,5.275,14990800
22/05/2001,5.29,5.3,16757200
23/05/2001,5.275,5.0225,19695200
24/05/2001,5.01,5.095,14564800
25/05/2001,5.1025,5.0975,6543200
29/05/2001,5.1,4.9675,7977600
30/05/2001,4.9325,5.0225,18268000
31/05/2001,5.025,4.88,21777200
1/06/2001,5,4.8975,17626400
4/06/2001,4.905,4.7975,9192400
5/06/2001,4.805,4.925,12728800
6/06/2001,4.9125,4.805,11678800
7/06/2001,4.8125,4.85,8780800
8/06/2001,4.865,4.76,7491600
11/06/2001,4.77,4.805,8884000
12/06/2001,4.7425,4.8525,9898800
13/06/2001,4.875,4.89,12497600
14/06/2001,4.875,4.7975,9846800
15/06/2001,4.8125,4.885,14706400
18/06/2001,4.8975,4.925,10194000
19/06/2001,4.9775,5.0825,16414000
20/06/2001,5.065,5.2425,15941600
21/06/2001,5.2225,5.7125,48006000
22/06/2001,5.65,5.51,18416400
25/06/2001,5.5025,5.5425,11852800
26/06/2001,5.44,5.4725,8469200
27/06/2001,5.5025,5.4825,11855200
